"id","obj_vesion","date_created","message_type","template","notification_type","language"
"559","0","2010-04-30T00:00:00.0","TEXT","Pregnancy is hard&it is ok to be afraid,worried or sad.Its normal for moods to be strange as hormone levels change.If U feel sad try to do something to cheer yourself up like singing,listen to your best songs,take a nap,or talk to your partner or friends about how U feel.Don't worry as mood swings are normal,try to relax&try not to be hard on yourself.*From Mobile Midwife&Ghana Health Service~Your Health-Our Concern*","174","1"
"560","0","2010-04-30T00:00:00.0","TEXT","Pregnancy is hard&it is ok to be afraid,worried or sad.Its normal for moods to be strange as hormone levels change.If U feel sad try to do something to cheer yourself up like singing,listen to your best songs,take a nap,or talk to your partner or friends about how U feel.Don't worry as mood swings are normal,try to relax&try not to be hard on yourself.*From Mobile Midwife&Ghana Health Service~Your Health-Our Concern*@@","174","2"
"561","0","2010-04-30T00:00:00.0","TEXT","Pregnancy is hard&it is ok to be afraid,worried or sad.Its normal for moods to be strange as hormone levels change.If U feel sad try to do something to cheer yourself up like singing,listen to your best songs,take a nap,or talk to your partner or friends about how U feel.Don't worry as mood swings are normal,try to relax&try not to be hard on yourself.*From Mobile Midwife&Ghana Health Service~Your Health-Our Concern*##","174","3"
"562","0","2010-04-30T00:00:00.0","TEXT","Soon baby will join us in the outside world&will need to be protected from infection&sickness.To help your baby- BREASTFEED.Breastmilk is perfect food for babies&gives all they need to grow big&strong&protects baby from sickness.Feed baby from breast as soon as born.First milk is thick,yellow&the best milk.Feed breastmilk ONLY.No water or food for 6 months.Feed baby 8-12 times/day even if baby sleeps alot.Never fear asking midwife for help.*From Mobile Midwife*","175","1"
"563","0","2010-04-30T00:00:00.0","TEXT","Soon baby will join us in the outside world&will need to be protected from infection&sickness.To help your baby- BREASTFEED.Breastmilk is perfect food for babies&gives all they need to grow big&strong&protects baby from sickness.Feed baby from breast as soon as born.First milk is thick,yellow&the best milk.Feed breastmilk ONLY.No water or food for 6 months.Feed baby 8-12 times/day even if baby sleeps alot.Never fear asking midwife for help.*From Mobile Midwife*@@","175","2"
"564","0","2010-04-30T00:00:00.0","TEXT","Soon baby will join us in the outside world&will need to be protected from infection&sickness.To help your baby- BREASTFEED.Breastmilk is perfect food for babies&gives all they need to grow big&strong&protects baby from sickness.Feed baby from breast as soon as born.First milk is thick,yellow&the best milk.Feed breastmilk ONLY.No water or food for 6 months.Feed baby 8-12 times/day even if baby sleeps alot.Never fear asking midwife for help.*From Mobile Midwife*##","175","3"
"565","0","2010-04-30T00:00:00.0","TEXT","It is good to be informed about when U must go to clinic.Go if bleeding,it can be serious.Go for bad headaches,fever,vomitting,feeling dizzy,blurry or flashing vision.Go if U have pain in the belly,especially if it is a sharp one-sided pain or baby is moving less.Go if suddenly too thirsty&urinating too much.Go if U have very swollen feet hands,face or eyes.Try not to worry just see the midwife.*From Mobile Midwife*","176","1"
"566","0","2010-04-30T00:00:00.0","TEXT","It is good to be informed about when U must go to clinic.Go if bleeding,it can be serious.Go for bad headaches,fever,vomitting,feeling dizzy,blurry or flashing vision.Go if U have pain in the belly,especially if it is a sharp one-sided pain or baby is moving less.Go if suddenly too thirsty&urinating too much.Go if U have very swollen feet hands,face or eyes.Try not to worry just see the midwife.*From Mobile Midwife*@@","176","2"
"567","0","2010-04-30T00:00:00.0","TEXT","It is good to be informed about when U must go to clinic.Go if bleeding,it can be serious.Go for bad headaches,fever,vomitting,feeling dizzy,blurry or flashing vision.Go if U have pain in the belly,especially if it is a sharp one-sided pain or baby is moving less.Go if suddenly too thirsty&urinating too much.Go if U have very swollen feet hands,face or eyes.Try not to worry just see the midwife.*From Mobile Midwife*##","176","3"
"568","0","2010-04-30T00:00:00.0","TEXT","Baby's brain is growing&head is getting bigger.We can now see the sex of baby on scan.You might be more hungry&that is ok.If U feel breathless sometimes it is also ok,but if your blood is low U may be breathless too much.Make sure U take iron tablets midwife gave U.Take time when working.Sleep supported up with pillows or against a wall for help.In daytime relax a bit sitting up straight.See doctor if U get chest pain or racing heartbeat.*From Mobile Midwife*","177","1"
"569","0","2010-04-30T00:00:00.0","TEXT","Baby's brain is growing&head is getting bigger.We can now see the sex of baby on scan.You might be more hungry&that is ok.If U feel breathless sometimes it is also ok,but if your blood is low U may be breathless too much.Make sure U take iron tablets midwife gave U.Take time when working.Sleep supported up with pillows or against a wall for help.In daytime relax a bit sitting up straight.See doctor if U get chest pain or racing heartbeat.*From Mobile Midwife*@@","177","2"
"570","0","2010-04-30T00:00:00.0","TEXT","Baby's brain is growing&head is getting bigger.We can now see the sex of baby on scan.You might be more hungry&that is ok.If U feel breathless sometimes it is also ok,but if your blood is low U may be breathless too much.Make sure U take iron tablets midwife gave U.Take time when working.Sleep supported up with pillows or against a wall for help.In daytime relax a bit sitting up straight.See doctor if U get chest pain or racing heartbeat.*From Mobile Midwife*##","177","3"
"571","0","2010-04-30T00:00:00.0","TEXT","Message for MEN! Now it is good to start preparing for baby's arrival.Talk to midwife&see delivery room if possible.Help your pregnant lady prepare by thinking of transport&how to pay.Who&how to call in emergency?Where will mum deliver?Who can donate blood if needed?Have U registered for NHIS yet?Put down small money for baby napkins,soap,antiseptic,mackintosh,towels,aligudon for baby.*From Mobile Midwife*","178","1"
"572","0","2010-04-30T00:00:00.0","TEXT","Message for MEN! Now it is good to start preparing for baby's arrival.Talk to midwife&see delivery room if possible.Help your pregnant lady prepare by thinking of transport&how to pay.Who&how to call in emergency?Where will mum deliver?Who can donate blood if needed?Have U registered for NHIS yet?Put down small money for baby napkins,soap,antiseptic,mackintosh,towels,aligudon for baby.*From Mobile Midwife*@@","178","2"
"573","0","2010-04-30T00:00:00.0","TEXT","Message for MEN! Now it is good to start preparing for baby's arrival.Talk to midwife&see delivery room if possible.Help your pregnant lady prepare by thinking of transport&how to pay.Who&how to call in emergency?Where will mum deliver?Who can donate blood if needed?Have U registered for NHIS yet?Put down small money for baby napkins,soap,antiseptic,mackintosh,towels,aligudon for baby.*From Mobile Midwife*##","178","3"
"574","0","2010-04-30T00:00:00.0","TEXT","Soon baby will join us in the outside world. Baby will need to be protected from infection&sickness.To help baby- BREASTFEED.Breastmilk is perfect food for babies&gives all they need to grow big&strong&protects baby from sickness.Feed baby from breast as soon as born.First milk is thick,yellow&the BEST!Feed breastmilk ONLY.No water or food for 6 months.Feed baby 8-12 times/day even if baby sleeps alot.Never fear asking midwife for help.*From Mobile Midwife*","179","1"
"575","0","2010-04-30T00:00:00.0","TEXT","Soon baby will join us in the outside world. Baby will need to be protected from infection&sickness.To help baby- BREASTFEED.Breastmilk is perfect food for babies&gives all they need to grow big&strong&protects baby from sickness.Feed baby from breast as soon as born.First milk is thick,yellow&the BEST!Feed breastmilk ONLY.No water or food for 6 months.Feed baby 8-12 times/day even if baby sleeps alot.Never fear asking midwife for help.*From Mobile Midwife*@@","179","2"
"576","0","2010-04-30T00:00:00.0","TEXT","Soon baby will join us in the outside world. Baby will need to be protected from infection&sickness.To help baby- BREASTFEED.Breastmilk is perfect food for babies&gives all they need to grow big&strong&protects baby from sickness.Feed baby from breast as soon as born.First milk is thick,yellow&the BEST!Feed breastmilk ONLY.No water or food for 6 months.Feed baby 8-12 times/day even if baby sleeps alot.Never fear asking midwife for help.*From Mobile Midwife*##","179","3"
"577","0","2010-04-30T00:00:00.0","TEXT","If you haven't registered for National Health Insurance yet,do it NOW.Its free for 1year for pregnant women&covers maternity bills including cost of surgery if needed.It covers baby for first 6weeks of life also.Baby is only covered for 6weeks,so remember to register baby once born.Go to NHIS office to register as soon as U know you are pregnant,or take your wife or relative that is pregnant.*From Mobile Midwife*","180","1"
"578","0","2010-04-30T00:00:00.0","TEXT","If you haven't registered for National Health Insurance yet,do it NOW.Its free for 1year for pregnant women&covers maternity bills including cost of surgery if needed.It covers baby for first 6weeks of life also.Baby is only covered for 6weeks,so remember to register baby once born.Go to NHIS office to register as soon as U know you are pregnant,or take your wife or relative that is pregnant.*From Mobile Midwife*@@","180","2"
"579","0","2010-04-30T00:00:00.0","TEXT","If you haven't registered for National Health Insurance yet,do it NOW.Its free for 1year for pregnant women&covers maternity bills including cost of surgery if needed.It covers baby for first 6weeks of life also.Baby is only covered for 6weeks,so remember to register baby once born.Go to NHIS office to register as soon as U know you are pregnant,or take your wife or relative that is pregnant.*From Mobile Midwife*##","180","3"
"580","0","2010-04-30T00:00:00.0","TEXT","Baby has grown so much that now the space for him to move around is small.U may be feeling very tired now so try to get enough rest.Is your back paining from the weight of baby?Try sitting on a mat on the floor with your back against the wall&legs spread out.Try to keep active as it will keep U strong for labour,but avoid lifting heavy objects like water,firewood&other children.*From Mobile Midwife*","181","1"
"581","0","2010-04-30T00:00:00.0","TEXT","Baby has grown so much that now the space for him to move around is small.U may be feeling very tired now so try to get enough rest.Is your back paining from the weight of baby?Try sitting on a mat on the floor with your back against the wall&legs spread out.Try to keep active as it will keep U strong for labour,but avoid lifting heavy objects like water,firewood&other children.*From Mobile Midwife*@@","181","2"
"582","0","2010-04-30T00:00:00.0","TEXT","Baby has grown so much that now the space for him to move around is small.U may be feeling very tired now so try to get enough rest.Is your back paining from the weight of baby?Try sitting on a mat on the floor with your back against the wall&legs spread out.Try to keep active as it will keep U strong for labour,but avoid lifting heavy objects like water,firewood&other children.*From Mobile Midwife*##","181","3"
"583","0","2010-04-30T00:00:00.0","TEXT","Labour is different for each woman&some signs show U are in labour.Contractions-when belly muscles tighten&harden-will come regular&hurt.They get stronger,longer&more painful as birth gets close.U may feel pain in the low back&cramps like a period.U may see a “show”-when the mucus plug that blocks neck of womb comes out&looks jelly-like.If waters break&U have contractions contact midwife&get to clinic as babies can sometimes come fast.*From Mobile Midwife*","182","1"
"584","0","2010-04-30T00:00:00.0","TEXT","Labour is different for each woman&some signs show U are in labour.Contractions-when belly muscles tighten&harden-will come regular&hurt.They get stronger,longer&more painful as birth gets close.U may feel pain in the low back&cramps like a period.U may see a “show”-when the mucus plug that blocks neck of womb comes out&looks jelly-like.If waters break&U have contractions contact midwife&get to clinic as babies can sometimes come fast.*From Mobile Midwife*@@","182","2"
"585","0","2010-04-30T00:00:00.0","TEXT","Labour is different for each woman&some signs show U are in labour.Contractions-when belly muscles tighten&harden-will come regular&hurt.They get stronger,longer&more painful as birth gets close.U may feel pain in the low back&cramps like a period.U may see a “show”-when the mucus plug that blocks neck of womb comes out&looks jelly-like.If waters break&U have contractions contact midwife&get to clinic as babies can sometimes come fast.*From Mobile Midwife*##","182","3"
"586","0","2010-04-30T00:00:00.0","TEXT","For MEN! Your woman is like mother earth&the baby she is carrying is like a seed.Nurture&nourish mother earth,care for her to help the seed to grow strong.Remember pregnancy is a gift so take care of it-U may be having the next president of Ghana!Financial support can be hard,but U can support her by helping with the housework&make sure she has NHIS.Show love by going with her to ANC&learn what can help her have a healthy baby.*From Mobile Midwife*","183","1"
"587","0","2010-04-30T00:00:00.0","TEXT","For MEN! Your woman is like mother earth&the baby she is carrying is like a seed.Nurture&nourish mother earth,care for her to help the seed to grow strong.Remember pregnancy is a gift so take care of it-U may be having the next president of Ghana!Financial support can be hard,but U can support her by helping with the housework&make sure she has NHIS.Show love by going with her to ANC&learn what can help her have a healthy baby.*From Mobile Midwife*@@","183","2"
"588","0","2010-04-30T00:00:00.0","TEXT","For MEN! Your woman is like mother earth&the baby she is carrying is like a seed.Nurture&nourish mother earth,care for her to help the seed to grow strong.Remember pregnancy is a gift so take care of it-U may be having the next president of Ghana!Financial support can be hard,but U can support her by helping with the housework&make sure she has NHIS.Show love by going with her to ANC&learn what can help her have a healthy baby.*From Mobile Midwife*##","183","3"
"589","0","2010-04-30T00:00:00.0","TEXT","In this stage of pregnancy it is common to suffer leg cramps.Cramps are a sharp sudden pain in the lower leg that comes most at night&lasts a few minutes.As baby grows in the womb it puts added pressure on the muscles,veins&nerves.To help prevent them take breaks from sitting or standing long&drink plenty water.Try gently rubbing or put pressure over painful area&stretch the leg straight with foot bent upwards.Also get up&walk a bit to help.*From Mobile Midwife*@@","184","2"
"590","0","2010-04-30T00:00:00.0","TEXT","In this stage of pregnancy it is common to suffer leg cramps.Cramps are a sharp sudden pain in the lower leg that comes most at night&lasts a few minutes.As baby grows in the womb it puts added pressure on the muscles,veins&nerves.To help prevent them take breaks from sitting or standing long&drink plenty water.Try gently rubbing or put pressure over painful area&stretch the leg straight with foot bent upwards.Also get up&walk a bit to help.*From Mobile Midwife*##","184","3"
"591","0","2010-04-30T00:00:00.0","TEXT","Babies get food&oxygen in womb through placenta(or afterbirth).Placenta passes nutrients from mum to baby through umbilical cord attached to baby's belly.After birth,cord is cut&a stump remains that soon falls off.Care of the stump before it falls off is very important.Keep it clean&dry.Dont apply anything to it.No spirit,ash,glass or anything.Make sure baby napkins dont rub or cover stump.Dont force stump to fall,it will go in 10-21 days.*From Mobile Midwife*","185","1"
"592","0","2010-04-30T00:00:00.0","TEXT","Babies get food&oxygen in womb through placenta(or afterbirth).Placenta passes nutrients from mum to baby through umbilical cord attached to baby's belly.After birth,cord is cut&a stump remains that soon falls off.Care of the stump before it falls off is very important.Keep it clean&dry.Dont apply anything to it.No spirit,ash,glass or anything.Make sure baby napkins dont rub or cover stump.Dont force stump to fall,it will go in 10-21 days.*From Mobile Midwife*@@","185","2"
"593","0","2010-04-30T00:00:00.0","TEXT","Babies get food&oxygen in womb through placenta(or afterbirth).Placenta passes nutrients from mum to baby through umbilical cord attached to baby's belly.After birth,cord is cut&a stump remains that soon falls off.Care of the stump before it falls off is very important.Keep it clean&dry.Dont apply anything to it.No spirit,ash,glass or anything.Make sure baby napkins dont rub or cover stump.Dont force stump to fall,it will go in 10-21 days.*From Mobile Midwife*##","185","3"
"594","0","2010-04-30T00:00:00.0","TEXT","It may be hard to sleep now as it is hard to be comfortable-U urinate alot,worry alot or leg pain wakes U.This happens to most women as pregnancy goes on so try not to worry. Instead try to relax before bed with a bath or massage from husband.If U can't sleep try listening to radio until sleep comes.This week,maybe plan where baby will sleep when they join us in the outside world.*From Mobile Midwife*","186","1"
"595","0","2010-04-30T00:00:00.0","TEXT","It may be hard to sleep now as it is hard to be comfortable-U urinate alot,worry alot or leg pain wakes U.This happens to most women as pregnancy goes on so try not to worry. Instead try to relax before bed with a bath or massage from husband.If U can't sleep try listening to radio until sleep comes.This week,maybe plan where baby will sleep when they join us in the outside world.*From Mobile Midwife*@@","186","2"
"596","0","2010-04-30T00:00:00.0","TEXT","It may be hard to sleep now as it is hard to be comfortable-U urinate alot,worry alot or leg pain wakes U.This happens to most women as pregnancy goes on so try not to worry. Instead try to relax before bed with a bath or massage from husband.If U can't sleep try listening to radio until sleep comes.This week,maybe plan where baby will sleep when they join us in the outside world.*From Mobile Midwife*##","186","3"
"597","0","2010-04-30T00:00:00.0","TEXT","Contractions are when your belly muscles tighten,getting hard&firm for a few seconds&then get softer again as muscles relax.U may have had practice contractions already,but in real labour contractions get longer,stronger&come regularly.Pain may be more when your waters break.U can ease pain by changing positions&breathing through the contraction letting your body do the work.If pain is too much the midwife can help with pain relief.*From Mobile Midwife*","187","1"
"598","0","2010-04-30T00:00:00.0","TEXT","Contractions are when your belly muscles tighten,getting hard&firm for a few seconds&then get softer again as muscles relax.U may have had practice contractions already,but in real labour contractions get longer,stronger&come regularly.Pain may be more when your waters break.U can ease pain by changing positions&breathing through the contraction letting your body do the work.If pain is too much the midwife can help with pain relief.*From Mobile Midwife*@@","187","2"
"599","0","2010-04-30T00:00:00.0","TEXT","Contractions are when your belly muscles tighten,getting hard&firm for a few seconds&then get softer again as muscles relax.U may have had practice contractions already,but in real labour contractions get longer,stronger&come regularly.Pain may be more when your waters break.U can ease pain by changing positions&breathing through the contraction letting your body do the work.If pain is too much the midwife can help with pain relief.*From Mobile Midwife*##","187","3"
"600","0","2010-04-30T00:00:00.0","TEXT","Well done!U are 33 weeks pregnant!From now U must do all U can to ensure baby is born healthy.Babies born before 36 weeks are early but can still be healthy.If baby comes early follow these tips.Don't bath small babies,wipe with clean damp cloth.Tie baby between your breasts with a lappa all the day.Shea butter on their body helps baby stay warm.Breastfeed straight away&don't give anything but breastmilk for first 6months of life.*From Mobile Midwife*","188","1"
"601","0","2010-04-30T00:00:00.0","TEXT","Well done!U are 33 weeks pregnant!From now U must do all U can to ensure baby is born healthy.Babies born before 36 weeks are early but can still be healthy.If baby comes early follow these tips.Don't bath small babies,wipe with clean damp cloth.Tie baby between your breasts with a lappa all the day.Shea butter on their body helps baby stay warm.Breastfeed straight away&don't give anything but breastmilk for first 6months of life.*From Mobile Midwife*@@","188","2"
"602","0","2010-04-30T00:00:00.0","TEXT","Well done!U are 33 weeks pregnant!From now U must do all U can to ensure baby is born healthy.Babies born before 36 weeks are early but can still be healthy.If baby comes early follow these tips.Don't bath small babies,wipe with clean damp cloth.Tie baby between your breasts with a lappa all the day.Shea butter on their body helps baby stay warm.Breastfeed straight away&don't give anything but breastmilk for first 6months of life.*From Mobile Midwife*##","188","3"
"603","0","2010-04-30T00:00:00.0","TEXT","Your baby is protected inside the womb in a bag of fluid.When the bag tears,fluid comes out.Its called waters breaking.Waters can break before or during labour.If waters break stay calm&get to midwife as soon as U can.Once waters have broken U&baby have less protection from infection so go to clinic straight.When waters break note time,colour&smell of water.Most women give birth soon after water breaks so go to hospital when they do.*From Mobile Midwife*","189","1"
"604","0","2010-04-30T00:00:00.0","TEXT","Your baby is protected inside the womb in a bag of fluid.When the bag tears,fluid comes out.Its called waters breaking.Waters can break before or during labour.If waters break stay calm&get to midwife as soon as U can.Once waters have broken U&baby have less protection from infection so go to clinic straight.When waters break note time,colour&smell of water.Most women give birth soon after water breaks so go to hospital when they do.*From Mobile Midwife*@@","189","2"
"605","0","2010-04-30T00:00:00.0","TEXT","Your baby is protected inside the womb in a bag of fluid.When the bag tears,fluid comes out.Its called waters breaking.Waters can break before or during labour.If waters break stay calm&get to midwife as soon as U can.Once waters have broken U&baby have less protection from infection so go to clinic straight.When waters break note time,colour&smell of water.Most women give birth soon after water breaks so go to hospital when they do.*From Mobile Midwife*##","189","3"
"606","0","2010-04-30T00:00:00.0","TEXT","Now baby's internal body parts are growing&lungs are getting stronger.Mums&Dads talk to your baby in the womb.They can hear U&makes baby know they will be loved on arrival.Feel baby kicking too.Aches&pains are normal now as mum is bigger.Help our mums to be by carrying heavy things for them.Pregnant ladies should not carry heavy loads on their head,back or shoulders.Rest helps ease most aches&pains so help mum slow down&rest a bit.*From Mobile Midwife*","190","1"
"607","0","2010-04-30T00:00:00.0","TEXT","Now baby's internal body parts are growing&lungs are getting stronger.Mums&Dads talk to your baby in the womb.They can hear U&makes baby know they will be loved on arrival.Feel baby kicking too.Aches&pains are normal now as mum is bigger.Help our mums to be by carrying heavy things for them.Pregnant ladies should not carry heavy loads on their head,back or shoulders.Rest helps ease most aches&pains so help mum slow down&rest a bit.*From Mobile Midwife*@@","190","2"
"608","0","2010-04-30T00:00:00.0","TEXT","Now baby's internal body parts are growing&lungs are getting stronger.Mums&Dads talk to your baby in the womb.They can hear U&makes baby know they will be loved on arrival.Feel baby kicking too.Aches&pains are normal now as mum is bigger.Help our mums to be by carrying heavy things for them.Pregnant ladies should not carry heavy loads on their head,back or shoulders.Rest helps ease most aches&pains so help mum slow down&rest a bit.*From Mobile Midwife*##","190","3"
"609","0","2010-04-30T00:00:00.0","TEXT","Baby is about the size of a medium grasscutter now&is practicing breathing&has hair now.Labour time is coming soon&when U go into labour it is very important to contact your midwife straight.Every labour is different.U need to be sure U call the midwife so any problem can be solved right away.Signs of true labour include,contractions,pain,show&breaking of waters.Midwife can confirm true labour so don't be afraid to contact them to be sure.*From Mobile Midwife*","191","1"
"610","0","2010-04-30T00:00:00.0","TEXT","Baby is about the size of a medium grasscutter now&is practicing breathing&has hair now.Labour time is coming soon&when U go into labour it is very important to contact your midwife straight.Every labour is different.U need to be sure U call the midwife so any problem can be solved right away.Signs of true labour include,contractions,pain,show&breaking of waters.Midwife can confirm true labour so don't be afraid to contact them to be sure.*From Mobile Midwife*@@","191","2"
"611","0","2010-04-30T00:00:00.0","TEXT","Baby is about the size of a medium grasscutter now&is practicing breathing&has hair now.Labour time is coming soon&when U go into labour it is very important to contact your midwife straight.Every labour is different.U need to be sure U call the midwife so any problem can be solved right away.Signs of true labour include,contractions,pain,show&breaking of waters.Midwife can confirm true labour so don't be afraid to contact them to be sure.*From Mobile Midwife*##","191","3"
"612","0","2010-04-30T00:00:00.0","TEXT","Long labour can mean many things-but not that U have been cheating on your husband.Midwives can help if there are problems.Long labour can be because the cord is around baby's neck or baby is too big to pass through hip bones.Waiting at home can cause death to mother or baby,urine disease,leg problems or tearing of womb.Remember the sun must not set on any labour twice.Seek medical help as soon as labour starts for healthy mum&baby.*From Mobile Midwife*","192","1"
"613","0","2010-04-30T00:00:00.0","TEXT","Long labour can mean many things-but not that U have been cheating on your husband.Midwives can help if there are problems.Long labour can be because the cord is around baby's neck or baby is too big to pass through hip bones.Waiting at home can cause death to mother or baby,urine disease,leg problems or tearing of womb.Remember the sun must not set on any labour twice.Seek medical help as soon as labour starts for healthy mum&baby.*From Mobile Midwife*@@","192","2"
"614","0","2010-04-30T00:00:00.0","TEXT","Long labour can mean many things-but not that U have been cheating on your husband.Midwives can help if there are problems.Long labour can be because the cord is around baby's neck or baby is too big to pass through hip bones.Waiting at home can cause death to mother or baby,urine disease,leg problems or tearing of womb.Remember the sun must not set on any labour twice.Seek medical help as soon as labour starts for healthy mum&baby.*From Mobile Midwife*##","192","3"
"615","0","2010-04-30T00:00:00.0","TEXT","Message for MEN!Your baby is nearly here!The BEST gift U can give your baby is to take your lady to a health facility to deliver.This means that healthworkers can deal with any emergencies&make sure your lady&baby get the best care.Delivering in a facility saves lives&brings better health.If U cannot get to the facility,make sure U can call a midwife to ask her to come to your place to help delivery in an emergency.*From Mobile Midwife*","193","1"
"616","0","2010-04-30T00:00:00.0","TEXT","Message for MEN!Your baby is nearly here!The BEST gift U can give your baby is to take your lady to a health facility to deliver.This means that healthworkers can deal with any emergencies&make sure your lady&baby get the best care.Delivering in a facility saves lives&brings better health.If U cannot get to the facility,make sure U can call a midwife to ask her to come to your place to help delivery in an emergency.*From Mobile Midwife*@@","193","2"
"617","0","2010-04-30T00:00:00.0","TEXT","Message for MEN!Your baby is nearly here!The BEST gift U can give your baby is to take your lady to a health facility to deliver.This means that healthworkers can deal with any emergencies&make sure your lady&baby get the best care.Delivering in a facility saves lives&brings better health.If U cannot get to the facility,make sure U can call a midwife to ask her to come to your place to help delivery in an emergency.*From Mobile Midwife*##","193","3"
"618","0","2010-04-30T00:00:00.0","TEXT","First breastmilk is called colostrum-a thick yellowish fluid,rich in protien,antibodies&other infection fighting things.Its not dirty.Its the best milk for baby.Later breastmilk comes bluish-white&more watery.Newborns eat 8-12 times or more through 1day&night.Feeding often helps U increase milk production.Start feeding on 1 breast til baby stops or breast is empty then move to other breast.Baby needs nothing but breastmilk for first 6months.*From Mobile Midwife*","194","1"
"619","0","2010-04-30T00:00:00.0","TEXT","First breastmilk is called colostrum-a thick yellowish fluid,rich in protien,antibodies&other infection fighting things.Its not dirty.Its the best milk for baby.Later breastmilk comes bluish-white&more watery.Newborns eat 8-12 times or more through 1day&night.Feeding often helps U increase milk production.Start feeding on 1 breast til baby stops or breast is empty then move to other breast.Baby needs nothing but breastmilk for first 6months.*From Mobile Midwife*@@","194","2"
"620","0","2010-04-30T00:00:00.0","TEXT","First breastmilk is called colostrum-a thick yellowish fluid,rich in protien,antibodies&other infection fighting things.Its not dirty.Its the best milk for baby.Later breastmilk comes bluish-white&more watery.Newborns eat 8-12 times or more through 1day&night.Feeding often helps U increase milk production.Start feeding on 1 breast til baby stops or breast is empty then move to other breast.Baby needs nothing but breastmilk for first 6months.*From Mobile Midwife*##","194","3"
"621","0","2010-04-30T00:00:00.0","TEXT","Blood pressure checks thru pregnancy are important.High pressure can be pre-eclampsia,a serious condition that reduces blood flow to baby.Blood carries oxygen&food to baby&proper flow is important for baby's health.If your pressure stays high U need urine test to check for pre-eclampsia.Signs of pre-eclampsia are:high blood pressure,swelling of hands&face,headaches,dizziness.Go to clinic for regular checks to make sure U&baby are healthy.*From Mobile Midwife*","195","1"
"622","0","2010-04-30T00:00:00.0","TEXT","Blood pressure checks thru pregnancy are important.High pressure can be pre-eclampsia,a serious condition that reduces blood flow to baby.Blood carries oxygen&food to baby&proper flow is important for baby's health.If your pressure stays high U need urine test to check for pre-eclampsia.Signs of pre-eclampsia are:high blood pressure,swelling of hands&face,headaches,dizziness.Go to clinic for regular checks to make sure U&baby are healthy.*From Mobile Midwife*@@","195","2"
"623","0","2010-04-30T00:00:00.0","TEXT","Blood pressure checks thru pregnancy are important.High pressure can be pre-eclampsia,a serious condition that reduces blood flow to baby.Blood carries oxygen&food to baby&proper flow is important for baby's health.If your pressure stays high U need urine test to check for pre-eclampsia.Signs of pre-eclampsia are:high blood pressure,swelling of hands&face,headaches,dizziness.Go to clinic for regular checks to make sure U&baby are healthy.*From Mobile Midwife*##","195","3"
"624","0","2010-04-30T00:00:00.0","TEXT","If baby is not in good position for normal delivery an operation may be planned.If U have had surgery on the womb before or have medical conditions doctor may recommend an operation.If during labour there are problems doctor may also tell U that U need operation.Reasons can be irregular heartbeat,problem with cord,risk of bleeding or baby not moving down birth canal.If U need operation try not to worry-it is done to save U&baby's life.*From Mobile Midwife*","196","1"
"625","0","2010-04-30T00:00:00.0","TEXT","If baby is not in good position for normal delivery an operation may be planned.If U have had surgery on the womb before or have medical conditions doctor may recommend an operation.If during labour there are problems doctor may also tell U that U need operation.Reasons can be irregular heartbeat,problem with cord,risk of bleeding or baby not moving down birth canal.If U need operation try not to worry-it is done to save U&baby's life.*From Mobile Midwife*@@","196","2"
"626","0","2010-04-30T00:00:00.0","TEXT","If baby is not in good position for normal delivery an operation may be planned.If U have had surgery on the womb before or have medical conditions doctor may recommend an operation.If during labour there are problems doctor may also tell U that U need operation.Reasons can be irregular heartbeat,problem with cord,risk of bleeding or baby not moving down birth canal.If U need operation try not to worry-it is done to save U&baby's life.*From Mobile Midwife*##","196","3"
"627","0","2010-04-30T00:00:00.0","TEXT","Your baby is almost ready for the world now.Well Done!The BEST thing you can do for U&your baby is DELIVER AT A HEALTH FACILITY.Health workers can help deal with any emergencies that come up&make sure that your baby gets the best care in his/her first few minutes in this world.Give your baby the best start in life!*From Mobile Midwife&Ghana Health Service~Your Health-Our Concern*","197","1"
"628","0","2010-04-30T00:00:00.0","TEXT","Your baby is almost ready for the world now.Well Done!The BEST thing you can do for U&your baby is DELIVER AT A HEALTH FACILITY.Health workers can help deal with any emergencies that come up&make sure that your baby gets the best care in his/her first few minutes in this world.Give your baby the best start in life!*From Mobile Midwife&Ghana Health Service~Your Health-Our Concern*@@","197","2"
"629","0","2010-04-30T00:00:00.0","TEXT","Your baby is almost ready for the world now.Well Done!The BEST thing you can do for U&your baby is DELIVER AT A HEALTH FACILITY.Health workers can help deal with any emergencies that come up&make sure that your baby gets the best care in his/her first few minutes in this world.Give your baby the best start in life!*From Mobile Midwife&Ghana Health Service~Your Health-Our Concern*##","197","3"
"630","0","2010-04-30T00:00:00.0","TEXT","After birthing U need to visit clinic 3 times in 2 days.It is important to be sure U&baby are healthy.Going to clinic makes sure any problems are managed before its too late.Midwife will talk about breastfeeding,bathing baby,cord care&when to bring your newborn to doctor for early treatment if sick.Baby will get 2 jabs to prevent sicknesses.Babies born to HIV+mums will start treatment.This all gives baby a healthy start at life.*From Mobile Midwife*","198","1"
